CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;27.6;51;30;354;263;87;2860;183
01:00;5;35;33;91;68;6;840;43
02:00;5.6;34;34;99;76;6;880;43
03:00;5.4;29;29;71;54;4;700;35
04:00;4.5;31;26;77;58;5;760;39
05:00;4.6;32;27;93;70;9;860;46
06:00;6.8;39;39;134;102;34;1270;91
07:00;8.2;41;40;151;114;51;1490;118
08:00;9.6;41;33;166;124;70;1680;147
09:00;10.2;45;31;186;139;90;1730;181
10:00;10.9;47;41;158;117;78;1590;166
11:00;9;45;45;134;100;53;1290;126
12:00;7.4;28;38;95;72;17;820;55
13:00;4.6;20;23;53;40;9;510;34
14:00;2.8;18;13;36;26;8;370;30
15:00;2.8;22;10;43;32;7;410;32
16:00;3.4;38;9;61;45;14;480;59
17:00;5.5;60;11;101;75;32;760;108
18:00;7.7;56;14;105;78;13;680;76
19:00;9.8;63;11;203;143;108;1740;229
20:00;18.9;63;11;244;177;165;2360;315
21:00;21.2;60;24;292;214;136;2520;267
22:00;23.3;57;30;302;226;112;2740;229
23:00;25.6;53;26;336;248;99;;203
