CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;10.3;44;5;109;97;79;1580;164
01:00;9.1;36;4;97;84;85;1330;165
02:00;8.7;33;3;107;95;94;1830;175
03:00;9.6;30;4;106;94;107;1990;192
04:00;9;28;3;95;82;99;1590;178
05:00;6.3;31;5;84;72;62;;125
06:00;5.6;36;5;73;65;90;1370;173
07:00;6.1;49;5;72;62;219;1860;383
08:00;;42;3;68;55;142;1420;257
09:00;;;;;;;;
10:00;;;;;;;;
11:00;;;;;;;;
12:00;;;;;;;;
13:00;;;;;;;;
14:00;;;;;;;;
15:00;;;;;;;;
16:00;;;;;;;;
17:00;;;;;;;;
18:00;;;;;;;;
19:00;;;;;;;;
20:00;;;;;;;;
21:00;;;;;;;;
22:00;;;;;;;;
23:00;12.6;47;5;109;99;143;2110;264
