CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;45;3;60;34;16;880;68
01:00;38;3;65;47;18;700;64
02:00;25;6;47;34;4;1200;30
03:00;20;4;40;30;3;840;25
04:00;16;4;37;28;4;800;20
05:00;13;2;34;26;6;550;22
06:00;17;2;52;41;15;400;39
07:00;22;3;40;29;20;390;52
08:00;22;4;42;28;7;440;33
09:00;31;4;60;32;14;510;52
10:00;19;6;42;25;5;430;26
11:00;18;19;53;28;4;570;23
12:00;17;18;52;30;3;590;21
13:00;11;9;39;23;2;480;13
14:00;7;8;29;16;1;300;9
15:00;8;7;24;14;2;280;9
16:00;7;7;20;11;1;230;8
17:00;6;8;20;11;1;200;7
18:00;6;7;28;19;1;260;7
19:00;7;7;20;10;1;270;8
20:00;6;2;21;11;1;210;7
21:00;18;7;46;30;1;390;20
22:00;32;5;44;26;7;560;43
23:00;67;5;49;32;36;1020;121
