CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;7.1;79;9;134;102;145;1820;300
01:00;10.9;69;10;104;78;48;1420;141
02:00;4.5;33;11;33;24;1;500;34
03:00;2.3;23;10;25;18;0;400;23
04:00;1.9;45;8;34;25;7;560;54
05:00;4.3;56;8;87;60;39;1310;115
06:00;8.6;72;9;106;75;196;;371
07:00;13.2;93;12;160;118;388;2770;685
08:00;15.4;118;14;131;96;505;3540;890
09:00;17.4;155;21;116;85;541;4290;981
10:00;9.4;112;28;81;50;118;1890;292
11:00;5.1;81;30;73;40;47;1520;152
12:00;3.7;65;31;59;31;30;1580;112
13:00;1.9;35;21;20;6;17;1130;60
14:00;0.5;34;19;18;4;13;1060;52
15:00;0.5;40;20;23;4;11;960;56
16:00;;80;19;49;12;47;1270;152
17:00;;;;;;;;
18:00;;;;;;;;
19:00;;;;;;;;
20:00;;;;;;;;
21:00;;;;;;;;
22:00;;;;;;;;
23:00;5.9;76;10;74;55;112;1130;247
