CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5.4;46;5;82;68;53;2310;126
01:00;2.1;17;11;21;17;3;;21
02:00;1.6;14;10;19;15;2;;17
03:00;1.1;11;9;15;11;2;;14
04:00;0.4;9;8;11;8;2;;11
05:00;0.4;8;7;10;6;1;;10
06:00;0.4;8;7;9;6;2;;10
07:00;0.4;9;7;9;6;3;;14
08:00;0.4;8;6;9;5;3;;12
09:00;0.4;8;5;10;6;2;;11
10:00;0.4;8;5;11;8;3;250;12
11:00;0.4;8;5;13;9;3;470;12
12:00;0.7;10;5;14;10;3;690;14
13:00;1;12;5;15;10;5;740;19
14:00;0.4;10;8;14;9;4;730;16
15:00;0.4;12;8;14;9;4;780;18
16:00;0.8;15;6;16;11;6;820;25
17:00;1.5;16;6;21;15;6;1220;24
18:00;1.9;25;8;32;25;7;1820;35
19:00;2.8;37;12;53;43;9;2000;50
20:00;3.8;39;14;58;49;11;2040;54
21:00;4.2;37;13;60;51;10;1990;53
22:00;4.3;53;12;71;60;40;2250;114
23:00;5.4;53;9;76;64;67;2380;155
