CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.7;27;11;76;1;1010;28
01:00;4.6;21;13;70;1;770;22
02:00;3.5;17;2;71;1;570;18
03:00;0.7;11;3;37;1;540;13
04:00;0;9;2;34;1;500;10
05:00;0;17;3;21;2;;20
06:00;0;22;1;30;3;430;27
07:00;1.3;29;2;51;5;750;36
08:00;1.4;20;2;52;4;450;26
09:00;0.4;22;3;37;4;450;29
10:00;2;27;6;41;6;600;37
11:00;3.6;22;15;55;5;360;29
12:00;1.4;19;19;37;4;190;26
13:00;0.2;14;23;23;3;220;19
14:00;0;13;16;20;2;;18
15:00;0;;;21;;;
16:00;0.8;12;12;16;1;270;14
17:00;1.4;13;10;18;1;290;15
18:00;0.9;14;13;40;1;370;16
19:00;0.8;15;11;35;1;490;17
20:00;1.7;17;12;48;1;580;18
21:00;0.8;16;13;59;1;560;17
22:00;1.2;37;15;59;2;1010;39
23:00;7;34;11;63;1;750;35
