CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;17;2;35;17;14;390;38
01:00;13;1;35;17;26;520;52
02:00;9;2;36;17;17;380;36
03:00;6;2;40;19;17;340;31
04:00;7;2;42;20;17;350;33
05:00;6;2;30;14;18;330;33
06:00;7;2;25;12;26;320;46
07:00;20;3;28;14;67;700;122
08:00;33;4;69;34;58;730;121
09:00;31;5;52;18;34;420;82
10:00;13;4;10;3;5;190;21
11:00;7;5;7;3;3;140;11
12:00;7;5;7;3;2;160;10
13:00;6;4;4;3;2;110;9
14:00;6;5;13;3;2;100;9
15:00;8;10;20;4;3;140;12
16:00;28;9;21;4;9;190;41
17:00;43;4;12;4;15;320;65
18:00;52;3;17;6;16;400;76
19:00;29;3;13;6;6;200;37
20:00;35;3;18;7;10;280;50
21:00;39;3;26;12;13;370;58
22:00;33;3;26;11;9;360;47
23:00;19;2;28;13;12;340;38
