CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;45;3;49;30;9;590;57
01:00;29;3;42;27;5;510;36
02:00;19;7;18;10;1;290;20
03:00;15;10;14;7;1;200;17
04:00;12;8;12;6;2;150;13
05:00;15;7;11;6;2;210;17
06:00;24;8;17;9;7;260;33
07:00;24;8;20;11;9;220;38
08:00;24;10;21;11;10;290;39
09:00;23;13;19;9;11;310;38
10:00;20;11;17;7;8;320;32
11:00;25;13;20;9;8;370;36
12:00;21;9;17;7;7;;30
13:00;20;10;17;7;5;310;27
14:00;19;11;17;6;7;370;29
15:00;16;10;12;4;6;330;24
16:00;17;11;13;4;6;280;26
17:00;15;11;14;4;3;230;18
18:00;16;14;15;4;5;270;21
19:00;14;4;9;3;3;250;18
20:00;14;2;8;3;2;260;17
21:00;19;2;39;23;1;480;21
22:00;58;2;35;15;28;640;100
23:00;60;1;43;24;40;850;121
