CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6;24;3;81;40;1310;85
01:00;6.2;17;4;76;36;1030;73
02:00;1;;;29;;;
03:00;1;21;4;28;3;400;26
04:00;1;20;5;26;2;400;23
05:00;1;28;6;32;8;510;40
06:00;1;27;4;27;30;610;73
07:00;1;26;5;47;20;570;57
08:00;1;26;6;39;16;550;51
09:00;1;24;11;49;15;520;46
10:00;0.6;18;13;37;8;420;32
11:00;0;19;14;29;6;400;28
12:00;0;16;9;18;5;360;24
13:00;0;13;11;20;4;250;19
14:00;0;13;10;16;4;230;18
15:00;0;8;9;15;1;250;10
16:00;0;9;9;27;1;240;12
17:00;0;11;13;26;1;330;13
18:00;0.4;17;10;50;1;660;20
19:00;3.1;53;8;108;7;850;64
20:00;5.3;44;6;148;8;1560;57
21:00;6.8;47;3;161;4;1180;54
22:00;4.7;46;2;106;26;1260;87
23:00;3.4;31;2;97;45;;100
