CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;47;10;55;27;14;660;69
01:00;34;6;38;21;10;610;50
02:00;23;5;26;15;6;320;33
03:00;20;6;24;14;7;390;32
04:00;18;6;21;12;11;300;36
05:00;16;6;20;12;9;310;30
06:00;21;7;36;20;20;440;52
07:00;17;6;25;13;18;300;45
08:00;15;;80;20;8;260;27
09:00;11;;27;9;5;250;18
10:00;7;;25;5;3;190;11
11:00;7;6;23;5;2;;10
12:00;6;5;23;3;1;240;8
13:00;4;5;21;3;1;260;7
14:00;5;6;21;4;1;300;7
15:00;5;7;24;3;1;270;8
16:00;6;5;25;4;1;270;8
17:00;11;8;32;9;2;450;15
18:00;9;7;27;7;1;330;12
19:00;10;5;28;7;1;140;12
20:00;10;6;32;10;1;180;12
21:00;17;9;60;23;1;530;19
22:00;56;15;121;48;10;1200;71
23:00;57;16;146;58;19;1730;87
