CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;53;3;38;18;5;430;61
01:00;62;3;37;21;28;440;105
02:00;28;4;15;7;6;390;39
03:00;29;3;15;7;5;340;37
04:00;32;3;19;8;10;370;48
05:00;37;4;23;11;22;370;71
06:00;18;5;26;14;6;330;27
07:00;33;5;56;31;38;610;92
08:00;59;5;62;23;66;1000;160
09:00;42;10;38;12;21;710;76
10:00;26;6;25;5;7;440;37
11:00;12;5;14;3;2;290;16
12:00;13;7;13;3;3;330;18
13:00;14;11;11;3;4;320;21
14:00;11;5;9;3;2;320;15
15:00;13;4;12;3;2;330;17
16:00;16;2;11;3;3;380;22
17:00;11;3;9;3;3;370;16
18:00;14;4;12;4;2;360;18
19:00;14;2;10;3;0;340;15
20:00;22;2;14;3;0;360;23
21:00;57;3;52;22;5;;65
22:00;55;4;70;37;4;530;61
23:00;71;3;56;27;12;600;90
