CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5.4;49;4;35;21;28;670;92
01:00;4.8;41;3;29;19;19;570;69
02:00;0.9;13;5;16;12;1;350;15
03:00;0.9;11;6;16;12;1;350;13
04:00;0.9;14;4;16;12;1;360;16
05:00;0.9;20;4;15;11;3;360;23
06:00;0.9;33;4;15;11;13;510;52
07:00;2.3;44;4;17;13;24;630;80
08:00;2.8;46;4;21;15;30;730;92
09:00;2.1;51;5;26;19;39;710;109
10:00;1.4;50;6;27;19;35;590;103
11:00;1.2;42;8;29;19;29;550;85
12:00;0.9;31;11;36;20;17;450;56
13:00;0.8;29;12;29;16;14;390;49
14:00;0.8;29;13;23;12;10;320;45
15:00;0.6;25;9;21;11;8;330;38
16:00;1.2;29;7;20;10;9;310;41
17:00;1.2;28;7;19;10;7;320;40
18:00;0.9;29;7;18;9;7;300;40
19:00;1.1;42;5;22;11;10;400;57
20:00;1.2;58;6;25;12;9;440;70
21:00;2.5;37;4;29;13;3;400;41
22:00;3.8;39;3;32;19;10;490;54
23:00;5.4;49;4;37;22;37;680;105
