CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;15.5;22;26;117;1;1200;24
01:00;4;51;29;110;2;1070;56
02:00;9;73;40;148;14;1660;94
03:00;8.8;68;34;149;12;1380;87
04:00;6.6;37;12;128;4;660;44
05:00;3.8;26;4;87;6;480;36
06:00;2.2;29;4;54;21;;61
07:00;1.8;29;4;61;18;390;57
08:00;1.8;32;8;65;12;500;51
09:00;2.6;43;23;103;28;1230;86
10:00;9.6;45;46;161;28;1660;88
11:00;12.8;54;58;185;29;1920;99
12:00;14.4;30;28;169;8;920;43
13:00;5;10;13;92;2;390;13
14:00;1;18;18;51;4;580;24
15:00;2.1;16;17;44;3;440;21
16:00;0.9;10;11;43;2;340;13
17:00;0.9;9;9;30;2;290;13
18:00;0.4;16;17;52;2;350;19
19:00;0.6;9;9;37;1;270;11
20:00;0.7;10;8;47;1;360;12
21:00;1.4;13;12;59;1;500;15
22:00;2.7;19;18;63;1;940;20
23:00;4.2;53;33;94;3;1270;57
