CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.6;33;3;47;57;860;120
01:00;2.4;25;2;48;29;680;68
02:00;0.5;22;3;10;1;270;24
03:00;0.5;17;3;9;1;220;19
04:00;0.5;20;4;17;2;220;23
05:00;0.5;13;3;16;2;;16
06:00;0.5;23;3;19;10;360;37
07:00;0.5;28;4;14;16;500;53
08:00;1;33;3;28;13;540;54
09:00;1.2;32;3;30;13;500;53
10:00;1;19;4;27;9;330;33
11:00;0.7;;;25;;;
12:00;0.6;29;13;16;11;410;45
13:00;0.7;24;11;20;9;360;38
14:00;0.6;18;8;15;8;410;29
15:00;0.5;15;6;14;7;320;24
16:00;0.5;14;5;11;3;260;18
17:00;0.5;12;4;11;3;270;16
18:00;0.5;27;3;13;6;350;36
19:00;0.5;22;3;12;6;270;30
20:00;0.5;25;4;11;5;320;33
21:00;0.7;46;3;18;23;570;80
22:00;1.2;48;3;32;61;890;140
23:00;1.8;35;2;39;42;720;99
