CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;59;20;93;34;9;930;73
01:00;18;10;45;13;1;400;19
02:00;59;23;156;77;5;1110;67
03:00;44;18;109;54;5;1460;52
04:00;43;13;63;31;7;800;53
05:00;24;9;40;22;3;510;29
06:00;36;4;49;26;10;600;51
07:00;18;6;31;17;3;280;24
08:00;24;9;82;40;10;770;40
09:00;45;28;95;40;27;1040;86
10:00;18;19;53;15;4;520;25
11:00;7;9;23;4;2;270;10
12:00;9;7;25;5;2;310;12
13:00;9;9;25;5;2;370;13
14:00;11;10;26;5;2;340;15
15:00;11;10;22;4;2;400;15
16:00;8;8;18;3;2;290;12
17:00;12;12;25;6;2;400;16
18:00;11;11;21;4;2;360;14
19:00;10;7;20;4;1;320;12
20:00;8;5;21;4;1;230;9
21:00;15;8;45;16;1;320;17
22:00;80;25;99;48;6;1490;88
23:00;82;29;108;39;22;;115
