CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;44;2;51;10;540;61
01:00;2.4;39;2;56;7;620;49
02:00;1.9;34;2;33;6;530;43
03:00;2.4;27;3;48;15;620;50
04:00;3.5;21;3;30;11;590;38
05:00;5.8;19;3;36;15;590;42
06:00;4.5;26;3;36;38;700;85
07:00;4.3;39;2;37;21;650;71
08:00;4.9;40;3;60;20;700;71
09:00;9.4;27;2;66;12;370;46
10:00;1;20;2;38;11;350;35
11:00;0.4;12;3;28;2;320;15
12:00;0.4;10;1;23;1;330;10
13:00;0.4;10;2;32;6;360;17
14:00;0.4;11;2;20;5;320;18
15:00;0.4;10;2;19;1;320;12
16:00;0.4;13;2;35;1;330;15
17:00;0.4;50;3;24;10;750;66
18:00;0.9;62;3;30;13;850;81
19:00;0.8;37;2;38;4;480;42
20:00;0.6;35;2;36;2;460;38
21:00;0.7;31;2;46;1;470;32
22:00;0.7;32;1;43;1;;33
23:00;1;35;2;29;2;410;37
