CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;34;6;40;31;5;1130;42
01:00;21;5;41;30;4;1200;26
02:00;27;3;36;31;7;470;37
03:00;24;2;35;28;5;430;31
04:00;23;3;36;27;10;400;37
05:00;15;2;33;25;10;390;30
06:00;16;3;36;26;50;510;94
07:00;25;3;37;28;88;740;159
08:00;32;3;31;25;48;720;106
09:00;35;4;25;19;40;590;96
10:00;28;6;30;21;15;440;51
11:00;17;8;25;19;6;370;26
12:00;12;5;18;15;4;320;18
13:00;11;5;17;13;3;290;15
14:00;20;16;15;10;6;290;29
15:00;17;10;14;8;4;270;23
16:00;9;6;12;8;1;240;10
17:00;6;5;13;8;0;250;7
18:00;9;6;19;12;0;290;10
19:00;21;10;46;30;2;490;23
20:00;32;20;56;41;1;800;33
21:00;31;25;46;33;1;980;32
22:00;42;18;85;51;5;790;50
23:00;36;11;52;40;5;620;44
