CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;4;3;3;3;0;250;4
01:00;0.7;4;1;3;3;0;210;5
02:00;0.4;5;2;3;3;0;250;6
03:00;0.4;5;4;3;3;0;240;5
04:00;0.4;6;4;3;3;0;270;6
05:00;0.4;7;4;3;3;0;210;7
06:00;0.4;8;7;4;3;0;230;8
07:00;0.4;8;5;4;3;2;230;11
08:00;0.4;10;6;4;3;2;280;13
09:00;0.4;19;7;8;5;3;380;24
10:00;0.5;27;8;15;10;5;460;35
11:00;1;23;10;14;9;6;380;32
12:00;1;21;11;15;10;6;410;31
13:00;1;24;9;16;11;7;420;34
14:00;1;20;8;19;14;4;370;27
15:00;1;26;4;25;20;6;440;35
16:00;1.1;25;3;26;21;5;490;34
17:00;1.5;31;4;30;24;7;610;43
18:00;2;31;5;28;22;4;;38
19:00;2;20;5;15;11;3;490;24
20:00;1.4;9;5;5;3;2;400;12
21:00;0.7;6;3;3;3;0;330;7
22:00;0.4;4;3;3;3;0;320;5
23:00;0.4;5;3;3;3;0;310;6
