CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;20;7;41;1;520;22
01:00;0.4;19;7;41;1;440;22
02:00;0.4;19;8;53;1;550;20
03:00;0.4;17;7;44;1;490;18
04:00;0.4;15;3;45;0;500;14
05:00;0.4;17;4;51;1;500;17
06:00;0.4;28;2;56;5;570;37
07:00;0.4;38;4;61;23;;72
08:00;0.5;22;6;62;5;590;29
09:00;0.6;15;6;55;4;470;21
10:00;0.4;12;5;31;3;420;17
11:00;0.4;13;4;34;3;430;17
12:00;0.4;11;5;24;3;430;16
13:00;0.4;13;3;27;4;430;18
14:00;0.4;12;2;27;4;420;18
15:00;0.4;13;3;22;4;420;18
16:00;0.4;13;3;17;3;460;17
17:00;0.4;14;4;34;3;460;18
18:00;0.4;17;3;32;5;470;25
19:00;0.4;20;4;20;4;510;26
20:00;0.4;23;2;30;5;510;31
21:00;0.4;21;7;31;3;580;25
22:00;0.4;23;5;38;4;550;28
23:00;0.4;20;6;42;3;540;25
