CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;25;1;25;12;3;320;30
01:00;41;1;34;19;9;380;53
02:00;26;2;69;35;4;970;31
03:00;22;1;47;24;3;560;26
04:00;18;1;51;25;4;610;23
05:00;29;2;75;37;9;1300;41
06:00;24;2;71;35;11;1400;40
07:00;33;3;42;20;13;560;52
08:00;42;2;44;16;19;360;71
09:00;34;2;53;11;13;370;52
10:00;38;4;47;9;9;360;50
11:00;38;16;39;6;7;300;49
12:00;31;8;35;5;4;280;37
13:00;16;8;32;4;2;290;17
14:00;19;12;30;5;2;270;20
15:00;15;13;41;9;1;260;16
16:00;12;8;39;7;1;220;13
17:00;10;5;32;5;1;170;11
18:00;21;2;35;5;4;240;26
19:00;28;1;32;6;5;290;35
20:00;20;1;22;5;3;260;24
21:00;21;1;20;7;3;;25
22:00;25;1;23;10;3;290;29
23:00;32;1;25;12;6;350;41
