CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.9;34;15;131;104;6;800;43
01:00;4.4;39;18;125;99;7;1080;50
02:00;4.5;42;18;118;94;7;1060;52
03:00;4.4;39;25;106;82;5;1200;46
04:00;4.5;30;25;97;77;3;1170;34
05:00;4.5;32;27;110;86;3;1250;36
06:00;4.5;27;21;111;88;3;1230;31
07:00;4.7;27;23;111;86;3;1270;31
08:00;4.2;24;16;97;75;3;920;28
09:00;3.9;23;27;91;64;5;1110;30
10:00;3.4;16;21;72;55;5;830;23
11:00;3.2;20;21;76;56;6;720;29
12:00;3.4;;25;80;56;;660;
13:00;3.6;;28;;;;850;
14:00;3.2;;22;;;;940;
15:00;3.1;;27;;;;840;
16:00;3.2;;26;;;;990;
17:00;3.2;;30;;;;1320;
18:00;3.6;;28;;;;900;
19:00;4.2;;19;;;;660;
20:00;4.4;;23;;;;910;
21:00;4.4;;19;;;;840;
22:00;4.2;;21;;;;850;
23:00;4;30;19;114;87;6;810;39
