CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;37;1;60;32;44;620;103
01:00;30;2;67;37;51;730;109
02:00;17;2;45;26;28;510;60
03:00;16;3;53;30;25;510;55
04:00;16;2;52;28;27;460;58
05:00;24;3;44;26;19;420;53
06:00;35;;46;25;26;460;74
07:00;50;;47;23;49;590;124
08:00;52;3;41;17;42;;118
09:00;50;2;40;17;37;470;106
10:00;44;6;38;16;26;320;84
11:00;32;8;26;11;14;180;53
12:00;31;10;25;10;13;160;51
13:00;31;20;22;7;14;160;53
14:00;21;7;12;3;7;160;31
15:00;23;10;9;3;8;150;35
16:00;30;11;9;3;10;150;46
17:00;26;9;8;3;8;170;39
18:00;26;7;6;3;8;170;38
19:00;27;3;7;3;6;180;36
20:00;29;3;28;10;4;240;35
21:00;23;2;;;3;330;28
22:00;42;2;;;13;490;63
23:00;34;1;45;24;18;470;62
