CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;36;6;48;4;290;41
01:00;0.4;30;4;49;2;360;33
02:00;0.7;;3;24;;260;
03:00;0.4;;2;11;;230;
04:00;0.4;10;1;27;1;250;10
05:00;0.4;22;1;17;5;310;28
06:00;0.4;29;1;8;11;400;45
07:00;0.7;24;1;23;10;430;39
08:00;0.7;29;2;22;16;490;54
09:00;0.9;26;2;28;15;490;49
10:00;0.9;20;2;22;7;410;31
11:00;0.7;;2;16;;370;
12:00;0.4;;2;16;;440;
13:00;0.7;23;2;14;12;470;42
14:00;0.9;25;4;16;11;470;41
15:00;0.9;34;6;23;18;610;63
16:00;0.9;28;7;25;13;600;48
17:00;0.9;30;6;25;14;620;53
18:00;;34;;34;13;;54
19:00;;;5;;;;
20:00;;50;6;52;10;;63
21:00;;48;8;42;14;;70
22:00;;45;8;45;7;;57
23:00;;42;5;31;3;;46
