CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;8;46;7;79;38;1;1250;48
01:00;9.1;58;7;86;46;2;1430;61
02:00;14;49;3;73;45;2;;52
03:00;9;32;7;50;33;1;900;33
04:00;6.9;28;6;35;25;2;500;32
05:00;2;30;6;30;21;2;260;34
06:00;2.6;32;5;41;29;5;540;40
07:00;4;33;5;40;24;5;410;41
08:00;6.4;30;5;38;25;5;220;39
09:00;3.1;34;4;48;32;14;360;56
10:00;4;26;3;45;29;9;220;40
11:00;1;15;4;35;24;5;230;23
12:00;0.7;10;3;29;19;3;200;14
13:00;0.4;10;4;29;19;3;190;15
14:00;0.7;32;3;41;28;9;350;46
15:00;1;17;3;31;23;7;210;29
16:00;1;18;3;35;28;6;170;27
17:00;0.7;20;3;19;13;6;220;30
18:00;1;23;2;18;14;6;170;34
19:00;1;23;2;18;13;4;160;30
20:00;1;33;3;24;21;11;260;50
21:00;;;;;;;;
22:00;;;;;;;;
23:00;;;;;;;;
