CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0;14;5;21;1;190;15
01:00;0;13;5;25;1;190;14
02:00;0;20;5;12;5;340;28
03:00;0;21;3;11;8;390;33
04:00;0.8;19;4;14;19;500;47
05:00;1.1;16;5;15;32;580;65
06:00;1.1;16;6;20;76;650;133
07:00;1.4;31;7;46;92;710;171
08:00;2.5;44;6;54;39;460;102
09:00;1.4;18;5;53;6;230;27
10:00;0;9;6;35;2;210;12
11:00;0;10;6;22;2;230;13
12:00;0;9;6;17;2;210;11
13:00;0;11;6;8;2;230;15
14:00;0;9;7;19;2;250;12
15:00;0;9;6;13;1;210;10
16:00;0;11;4;11;1;230;14
17:00;0;13;6;14;1;220;15
18:00;0;30;5;31;2;240;34
19:00;0;33;4;29;2;310;36
20:00;0.3;43;6;24;5;390;49
21:00;0.8;14;6;36;1;200;16
22:00;0;14;6;20;1;;16
23:00;0;14;5;13;1;230;15
