CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5;16;19;41;32;2;420;20
01:00;9.1;40;23;130;90;11;1660;56
02:00;8.3;38;21;112;75;9;1130;51
03:00;7.3;34;17;102;65;8;1160;47
04:00;6.5;32;24;87;56;5;980;40
05:00;6.4;39;20;83;50;13;870;58
06:00;5.7;51;15;109;70;94;940;195
07:00;5.8;56;20;89;57;83;1080;182
08:00;6.2;61;26;77;52;80;1070;184
09:00;6;57;34;99;61;61;1200;149
10:00;7.2;43;49;155;64;26;930;83
11:00;8.6;32;36;77;44;13;550;52
12:00;3.9;29;;65;43;9;410;42
13:00;0.7;29;28;73;40;9;410;42
14:00;2.6;32;;62;36;9;390;46
15:00;2.9;27;19;46;31;6;370;35
16:00;2.9;33;18;44;32;5;400;40
17:00;2.9;37;18;41;31;5;400;44
18:00;2.9;29;20;43;33;3;420;34
19:00;3.1;28;20;46;36;4;440;33
20:00;3.2;24;20;50;37;3;440;29
21:00;3.4;26;20;51;37;3;460;29
22:00;5.4;;;64;45;;;
23:00;6;20;20;46;36;2;470;23
