CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;59;14;166;153;68;;162
01:00;50;18;97;90;46;440;120
02:00;43;15;113;105;36;520;97
03:00;43;12;113;105;54;570;124
04:00;45;16;130;120;54;760;127
05:00;44;16;122;113;49;660;118
06:00;41;15;123;115;43;710;105
07:00;36;10;126;118;45;720;104
08:00;35;8;204;174;114;910;208
09:00;40;9;241;184;140;1430;253
10:00;52;13;218;146;122;1360;238
11:00;60;19;233;192;140;1540;273
12:00;71;28;122;113;79;820;191
13:00;73;23;91;82;56;410;159
14:00;84;23;108;92;57;460;171
15:00;88;19;136;105;96;620;234
16:00;81;17;160;138;78;880;200
17:00;78;16;189;169;111;1370;246
18:00;74;16;201;181;120;1550;258
19:00;70;19;238;213;132;1790;272
20:00;63;15;220;199;166;1850;317
21:00;65;15;203;185;186;1930;348
22:00;;;160;147;;;
23:00;63;13;154;142;78;280;182
