CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;19;22;82;66;1;420;20
01:00;39;32;196;152;3;1270;43
02:00;41;30;204;159;3;1430;45
03:00;40;20;211;161;3;1460;45
04:00;43;39;215;160;10;1640;58
05:00;33;45;174;135;3;1250;36
06:00;35;48;172;130;3;1190;39
07:00;43;46;193;152;4;1400;48
08:00;41;49;207;165;8;1570;52
09:00;37;55;209;167;11;1580;54
10:00;34;62;184;145;10;1330;49
11:00;31;60;167;131;8;1250;43
12:00;26;46;128;95;6;1110;34
13:00;26;40;117;91;5;840;32
14:00;19;28;105;84;3;630;23
15:00;19;27;91;72;2;540;21
16:00;20;25;84;64;2;480;22
17:00;20;23;88;66;1;480;21
18:00;21;22;92;68;1;490;22
19:00;25;23;101;73;1;550;26
20:00;28;24;116;85;1;620;30
21:00;28;25;112;85;2;620;30
22:00;18;21;85;67;1;430;19
23:00;19;19;89;70;1;430;20
