CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;7.5;72;4;108;53;1290;153
01:00;8;32;3;109;2;610;35
02:00;4.3;32;4;66;1;570;33
03:00;3.5;26;3;66;2;550;29
04:00;4;27;3;64;2;560;30
05:00;3.5;31;3;51;15;550;54
06:00;3.5;37;4;65;17;700;63
07:00;4;40;6;86;26;830;79
08:00;4.4;34;10;79;26;;74
09:00;3.9;32;11;82;17;640;58
10:00;2.5;18;22;54;6;370;27
11:00;0.6;10;5;31;2;300;13
12:00;0.4;7;2;15;3;320;11
13:00;0.4;10;8;8;3;290;14
14:00;0.4;13;18;6;5;310;19
15:00;0.4;12;13;3;4;360;19
16:00;0.4;19;13;10;7;380;29
17:00;0.7;24;17;27;7;440;35
18:00;0.9;27;26;36;7;440;38
19:00;0.9;32;31;30;7;420;42
20:00;0.9;48;25;38;8;490;60
21:00;1.4;74;14;50;14;840;96
22:00;5.7;71;17;115;1;920;72
23:00;8.7;73;7;137;39;1100;131
