CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5;48;4;94;12;820;67
01:00;4.5;43;5;82;19;730;73
02:00;1;28;3;61;3;840;32
03:00;2;26;3;55;4;730;33
04:00;1;20;4;35;2;760;23
05:00;1;25;5;34;10;880;41
06:00;1;43;4;67;25;;81
07:00;1;40;3;54;23;790;74
08:00;1;42;4;74;18;990;69
09:00;2.5;43;5;78;14;680;65
10:00;2;42;9;74;10;690;58
11:00;1;37;18;76;6;540;47
12:00;1.5;21;20;81;2;480;24
13:00;1;12;16;60;1;300;14
14:00;0.5;6;10;30;1;200;8
15:00;0;7;8;31;1;230;8
16:00;0;6;8;35;1;210;8
17:00;0;9;8;25;1;230;11
18:00;0;9;7;41;1;140;10
19:00;0;23;8;41;1;340;25
20:00;0.1;25;7;72;1;590;27
21:00;2.5;46;5;103;23;880;80
22:00;2.5;71;6;87;42;1150;135
23:00;4.5;64;6;122;17;1040;90
