CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;25;5;22;15;3;390;30
01:00;22;3;21;15;3;310;26
02:00;12;2;24;19;1;290;14
03:00;12;3;23;20;1;290;13
04:00;11;3;20;17;1;290;13
05:00;12;3;16;13;1;270;13
06:00;12;2;15;12;2;290;15
07:00;14;2;21;17;4;370;19
08:00;16;4;24;19;4;330;22
09:00;14;4;17;13;4;290;20
10:00;15;4;17;13;6;320;24
11:00;14;6;18;11;7;310;24
12:00;11;8;19;11;4;340;18
13:00;9;5;18;10;3;320;14
14:00;9;5;18;10;3;290;13
15:00;8;2;17;10;2;250;11
16:00;9;3;18;11;3;270;13
17:00;10;4;19;12;3;300;14
18:00;16;6;20;13;4;340;22
19:00;15;7;23;15;4;370;22
20:00;20;5;23;15;4;360;26
21:00;14;2;20;12;3;270;18
22:00;22;2;20;12;4;310;28
23:00;22;3;19;13;4;300;27
