CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;10.9;34;15;76;63;49;1030;108
01:00;10.9;24;14;78;62;23;1760;59
02:00;2.1;10;5;19;16;2;230;13
03:00;2.1;11;4;18;16;2;240;14
04:00;2.1;9;3;18;16;2;240;12
05:00;1.7;12;3;20;16;2;260;15
06:00;1.7;24;3;21;16;10;310;39
07:00;1.3;27;3;27;20;33;440;77
08:00;1.7;26;4;35;25;71;610;134
09:00;2.1;31;5;37;28;35;470;84
10:00;2.4;19;8;40;26;12;430;38
11:00;2.7;11;5;27;21;7;230;20
12:00;2.4;;;17;14;;;
13:00;2.1;7;3;12;9;3;150;12
14:00;2.1;6;2;14;11;3;140;10
15:00;1.3;7;2;19;15;3;180;12
16:00;1.3;7;3;12;8;3;140;11
17:00;1.3;8;2;12;9;2;140;11
18:00;1.3;11;2;17;10;2;150;14
19:00;1.3;31;5;48;36;5;360;37
20:00;1.7;47;5;44;33;43;650;113
21:00;2.1;33;5;52;38;43;620;98
22:00;3.8;35;16;104;82;100;1510;188
23:00;7.8;35;20;103;88;115;1750;210
