CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.5;6;5;23;1;280;7
01:00;9.5;35;6;125;14;790;56
02:00;3.6;14;5;72;1;370;16
03:00;1.1;13;12;26;0;;13
04:00;0.6;15;14;19;0;280;15
05:00;0.5;25;9;10;4;470;31
06:00;0.5;25;10;28;7;410;37
07:00;1;20;9;30;6;510;29
08:00;1.1;17;9;22;7;450;27
09:00;1.1;25;22;39;11;560;42
10:00;1.1;21;9;28;8;510;32
11:00;1.1;18;8;33;7;390;29
12:00;0.6;21;9;16;10;480;35
13:00;1;22;13;17;10;450;37
14:00;0.9;19;8;16;7;450;30
15:00;0.5;18;6;19;7;470;29
16:00;0.5;20;7;21;8;540;31
17:00;0.5;15;5;28;6;460;25
18:00;0.5;19;10;15;6;420;28
19:00;0.8;15;6;9;5;430;22
20:00;0.5;13;8;13;2;360;16
21:00;0.5;14;14;36;2;380;17
22:00;0.5;12;11;16;2;340;16
23:00;0.5;9;9;5;0;290;9
