CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.5;;7;19;;270;
01:00;0.5;16;6;20;0;230;15
02:00;0;;3;8;;190;
03:00;0;;4;15;;210;
04:00;0;;4;10;;220;
05:00;0;;3;7;;280;
06:00;0;;4;18;;410;
07:00;0;;4;12;;560;
08:00;1;;5;17;;520;
09:00;0.5;;6;20;;410;
10:00;0.5;;8;35;;410;
11:00;0.5;;8;27;;500;
12:00;0.5;;11;23;;390;
13:00;0;;6;26;;420;
14:00;0;;5;35;;490;
15:00;0;;5;27;;;
16:00;0;;7;17;;;
17:00;0;;9;13;;;
18:00;0.5;34;6;19;12;;52
19:00;0.5;33;5;15;4;;36
20:00;0;36;7;10;8;;42
21:00;1;45;6;23;38;260;100
22:00;1;40;7;27;15;330;62
23:00;1;55;7;21;35;230;80
