CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.3;13;10;21;13;1;770;15
01:00;5;14;8;18;11;1;740;16
02:00;0.7;8;2;20;14;1;350;9
03:00;;7;1;21;14;1;280;9
04:00;;8;2;23;16;1;270;9
05:00;3.3;9;1;24;16;1;270;11
06:00;1.1;8;1;24;16;1;260;10
07:00;0.4;8;1;27;18;1;260;10
08:00;1.2;10;2;30;20;2;320;13
09:00;1.1;9;2;28;19;2;310;11
10:00;1.3;9;1;25;18;2;280;11
11:00;1.4;9;1;29;21;2;300;12
12:00;1.1;14;3;32;22;3;320;17
13:00;0.8;11;4;32;22;2;340;15
14:00;1.1;8;2;30;21;2;280;11
15:00;1.3;9;2;30;21;1;310;11
16:00;0.7;10;3;55;39;2;430;14
17:00;1.2;13;5;59;39;2;470;15
18:00;1.2;11;5;57;39;2;490;14
19:00;;12;3;39;25;1;380;14
20:00;4.2;14;1;31;20;1;450;16
21:00;3.1;12;2;25;16;1;420;14
22:00;;10;2;24;15;1;330;12
23:00;4.2;10;4;18;11;1;420;12
