CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;16.5;17;7;205;78;1690;135
01:00;13.2;14;6;155;60;1530;106
02:00;5.6;13;3;84;34;970;64
03:00;5;14;4;83;38;;72
04:00;5;19;5;65;44;1100;85
05:00;7;19;4;74;37;1060;76
06:00;6.5;20;4;57;45;1150;88
07:00;7.5;23;5;67;82;1260;147
08:00;7;24;5;73;91;1390;163
09:00;8.9;24;5;92;94;1220;167
10:00;28.5;25;6;125;78;1130;144
11:00;21.3;34;11;156;48;1070;106
12:00;12.2;27;9;131;13;560;46
13:00;2.3;17;5;76;4;400;23
14:00;1;16;5;29;2;430;19
15:00;1;15;6;35;1;310;16
16:00;1;18;6;46;0;200;19
17:00;1;46;5;34;28;650;89
18:00;4.8;67;6;84;94;1670;211
19:00;15.8;56;6;146;169;2060;313
20:00;17.4;44;6;188;166;2370;298
21:00;20;33;7;202;168;2420;289
22:00;19;26;7;198;145;2280;248
23:00;19;22;6;202;104;2000;182
