CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;11;34;35;107;87;31;1280;82
01:00;22.6;25;15;260;207;129;3420;222
02:00;24.3;23;15;244;195;133;3050;226
03:00;24.3;20;17;244;196;117;3270;198
04:00;24.3;19;18;224;179;101;3090;173
05:00;25;18;18;210;170;90;3040;156
06:00;23.5;18;17;195;158;94;2820;162
07:00;23.5;22;18;190;154;129;2770;219
08:00;21.6;27;17;174;141;153;2760;262
09:00;21.6;40;27;132;106;100;1950;193
10:00;19.5;43;36;88;71;56;1380;128
11:00;16.4;41;41;67;54;36;1000;97
12:00;14.7;48;36;61;50;44;1000;114
13:00;12.5;54;31;80;64;58;1270;143
14:00;13.2;63;32;88;70;78;1440;182
15:00;11;65;31;81;65;66;1260;166
16:00;11;63;29;80;64;65;1280;162
17:00;11;63;34;72;58;72;1200;172
18:00;9.1;65;23;83;66;173;1720;330
19:00;9.1;55;26;97;77;108;1560;220
20:00;9.1;57;31;106;85;121;1660;241
21:00;11;49;31;96;77;100;1480;202
22:00;10.1;45;35;94;77;65;1350;145
23:00;10.1;39;34;118;96;46;1460;108
