CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;31;5;36;21;5;220;38
01:00;27;5;33;20;5;210;33
02:00;23;3;28;13;6;440;32
03:00;13;2;29;16;2;380;16
04:00;11;2;29;15;2;330;14
05:00;20;2;34;18;8;350;32
06:00;20;2;40;20;21;500;51
07:00;29;2;35;19;29;630;73
08:00;29;2;35;19;22;580;62
09:00;25;3;34;18;13;410;44
10:00;10;2;23;10;3;250;15
11:00;5;2;19;8;2;;8
12:00;7;3;27;9;2;190;9
13:00;10;4;23;7;4;210;16
14:00;15;4;23;7;4;230;20
15:00;35;3;29;10;19;450;64
16:00;37;3;30;10;20;470;67
17:00;41;2;30;11;18;440;68
18:00;52;3;30;14;29;630;96
19:00;50;3;32;15;28;560;92
20:00;38;3;38;20;24;490;73
21:00;34;3;37;21;14;350;55
22:00;39;3;39;23;14;390;60
23:00;33;4;43;25;9;280;46
