CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.6;25;4;34;20;38;880;84
01:00;1.9;22;3;32;18;22;830;55
02:00;0.6;8;3;23;14;2;210;11
03:00;0.6;8;3;23;13;1;160;11
04:00;0.6;7;3;21;13;1;200;10
05:00;0.6;7;3;20;13;1;230;10
06:00;0.6;13;2;23;14;2;220;17
07:00;0.6;23;3;22;13;6;260;32
08:00;0.6;13;3;22;13;4;180;19
09:00;0.6;10;3;25;15;2;;14
10:00;1.3;11;4;29;16;2;500;14
11:00;1.1;7;6;23;14;1;260;10
12:00;0.6;5;5;24;15;1;210;7
13:00;0.6;6;4;27;16;1;200;8
14:00;0.6;7;5;25;14;1;210;9
15:00;0.6;9;6;25;14;1;320;11
16:00;1;11;7;31;18;1;450;13
17:00;0.6;10;5;29;16;1;420;12
18:00;1.4;12;6;29;15;1;200;14
19:00;2;14;7;28;15;1;400;16
20:00;1.3;26;4;28;16;4;340;31
21:00;1;43;4;37;20;27;810;85
22:00;2.6;37;4;41;23;58;1110;126
23:00;3.4;30;3;34;20;34;1110;82
