CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;16.6;48;18;189;161;58;1360;137
01:00;10.7;56;15;176;121;44;;122
02:00;9;48;11;153;106;38;1220;106
03:00;8.9;43;10;157;114;19;1230;72
04:00;8.9;44;16;157;116;21;1380;75
05:00;8.9;39;11;160;116;24;1320;75
06:00;7.8;40;20;138;94;22;1080;74
07:00;6.4;51;16;137;89;80;1240;173
08:00;7.6;44;15;164;102;66;1190;145
09:00;9.9;61;41;217;123;69;1410;167
10:00;10.9;86;38;250;131;126;1970;278
11:00;11.4;75;25;213;133;88;1920;210
12:00;10.3;70;20;171;132;65;1760;170
13:00;10.8;71;19;171;135;75;2000;186
14:00;10.8;65;20;182;138;53;1680;147
15:00;10.2;71;20;178;139;61;1850;163
16:00;10.2;70;22;167;132;61;1830;163
17:00;10.2;74;22;152;123;78;1920;193
18:00;11.3;76;21;182;143;90;2090;213
19:00;12.7;78;18;183;145;124;2330;268
20:00;15;66;15;205;167;117;2500;246
21:00;17.6;60;14;236;194;90;2410;198
22:00;19.7;57;15;215;179;156;2550;296
23:00;18.5;53;19;197;167;67;1930;156
