CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;10.9;48;7;157;48;1000;122
01:00;4;43;7;133;20;540;74
02:00;2;33;8;102;3;1220;37
03:00;3;27;5;78;3;1020;32
04:00;0.5;29;6;45;14;1130;51
05:00;1;23;6;51;8;1150;36
06:00;1;33;5;41;13;1380;54
07:00;1.1;54;5;128;42;2990;117
08:00;12.4;49;7;199;20;;79
09:00;6;41;11;208;10;920;57
10:00;5.5;26;12;155;5;700;34
11:00;1.5;15;11;85;2;480;18
12:00;0.5;9;11;58;1;170;11
13:00;0;11;10;38;1;270;14
14:00;0.5;11;8;39;1;380;13
15:00;0.5;10;10;39;1;360;11
16:00;1;5;8;26;1;310;7
17:00;0;7;7;15;1;240;8
18:00;0;11;5;18;1;220;12
19:00;0;10;6;20;1;220;11
20:00;0;20;7;37;1;370;21
21:00;0.5;66;8;94;23;1100;101
22:00;2.6;57;6;122;10;1130;73
23:00;17;55;6;127;38;1080;114
