CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;6.65689;25.2479;7.3021;127.538;80.0271;14.0416;764.476;731.505;46.6
00:00;12.3532;26.4159;6.2189;196.358;123.209;25.391;1025.34;773.891;65.2
01:00;8.89437;24.5239;5.35517;149.648;93.8969;22.8575;1096.82;844.645;59.5
02:00;7.17354;26.8633;6.2913;111.602;70.0249;29.8584;1033.26;914.348;72.6
03:00;7.80392;28.1477;6.1258;132.879;83.3711;38.4959;1091.71;936.518;86.9
04:00;7.61975;30.0447;5.89973;150.532;94.448;47.3624;1172.52;993.425;102.4
05:00;7.27026;33.7198;6.1133;128.48;81.0253;52.4495;1110.66;1018.6;113.8
06:00;7.8142;32.7867;7.5349;94.8396;72.3507;65.9195;1218.24;1064.13;133.5
07:00;7.67277;33.8325;7.0347;99.6812;76.1473;74.7559;1279.27;1128.48;148.1
08:00;7.5991;32.4323;7.8098;97.365;74.6667;69.8161;1246.72;1156.15;139
09:00;8.11394;36.4437;6.9866;99.7654;72.5231;97.106;1329.02;1185.17;184.8
10:00;8.67979;41.8782;6.5093;110.605;76.3484;129.502;1513.95;1245.26;239.8
11:00;8.96621;50.9522;6.8204;104.618;82.6493;163.074;1578.64;1306.13;300.2
12:00;5.81356;55.0466;9.824;89.3512;75.0044;142.28;1358.78;1329.41;272.4
13:00;4.64797;49.0371;15.1477;75.2425;60.3262;78.5226;1040.95;1320.7;168.9
14:00;4.62777;50.4554;15.3538;74.2031;56.3196;67.4305;945.588;1286.61;153.5
15:00;4.42585;50.6217;15.8016;72.4804;56.0964;64.7248;959.869;1246.69;149.5
16:00;3.80533;52.0145;14.5403;71.0718;57.964;54.4742;853.45;1197.53;135.3
17:00;3.04587;43.6137;13.1918;41.8106;35.9684;39.8063;665.396;1114.58;104.4
18:00;3.18531;40.7565;12.0414;38.2373;34.1276;37.8575;692.948;1011.95;98.7
19:00;3.25305;36.5271;10.8991;35.9012;32.2698;26.647;641.656;894.83;77.1
20:00;3.3712;32.4896;8.242;39.5217;35.6684;22.5617;627.64;803.437;67
21:00;3.34546;29.3497;8.9329;38.3444;35.3062;14.7918;617.79;750.542;51.9
22:00;3.41676;32.6602;9.5484;36.6199;33.5836;18.644;669.93;716.085;61.1
23:00;3.18712;27.4159;10.2148;39.3942;36.3116;12.4128;637.462;675.784;46.4
00:00;2.93509;24.5342;9.9695;37.7169;34.5076;8.5991;618.185;646.376;37.6
