CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.6;36;3;41;3;540;41
01:00;1.9;32;2;39;2;500;36
02:00;2;34;6;57;20;630;64
03:00;2;26;4;52;8;550;38
04:00;2;20;3;54;6;;29
05:00;1.1;19;3;36;7;450;29
06:00;1;18;2;45;15;400;41
07:00;1;30;3;38;26;530;70
08:00;2.3;34;2;145;20;590;65
09:00;6.2;34;2;180;16;620;58
10:00;7.6;30;2;161;8;740;43
11:00;2.8;10;2;90;2;310;12
12:00;0.4;7;2;39;1;300;8
13:00;0.4;6;2;27;1;340;7
14:00;0.4;5;2;20;1;320;6
15:00;0.4;4;2;23;1;330;5
16:00;0.4;4;3;14;1;330;5
17:00;0.4;5;2;18;1;330;6
18:00;0.4;10;3;18;1;460;12
19:00;0.6;8;5;22;1;380;10
20:00;0.5;8;3;41;0;370;8
21:00;0.4;10;2;24;0;380;10
22:00;0.4;29;2;50;1;490;31
23:00;1;36;2;41;2;560;38
