CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;25;5;33;22;2;460;28
01:00;37;4;38;30;4;520;43
02:00;45;2;53;42;10;670;59
03:00;41;1;48;39;10;620;56
04:00;40;2;44;35;12;570;58
05:00;27;1;42;33;4;500;33
06:00;27;2;43;35;19;530;56
07:00;28;2;63;55;25;620;68
08:00;34;4;56;47;14;650;56
09:00;30;5;44;30;8;560;42
10:00;26;5;36;20;5;530;33
11:00;24;5;29;13;3;480;29
12:00;31;19;64;32;4;870;36
13:00;26;25;55;22;2;730;30
14:00;9;6;21;5;1;340;10
15:00;7;3;15;5;0;290;8
16:00;9;7;20;5;1;330;10
17:00;7;4;18;5;0;310;8
18:00;7;3;19;5;0;330;8
19:00;9;3;37;23;1;410;11
20:00;76;5;90;45;32;1340;124
21:00;77;4;53;26;29;910;121
22:00;41;3;36;19;4;500;47
23:00;35;4;32;17;3;480;40
