CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.6;46;11;66;46;1000;117
01:00;2.3;39;9;55;30;1040;84
02:00;3.3;23;5;66;33;;73
03:00;2.4;17;5;64;31;660;65
04:00;2.4;13;5;64;30;560;58
05:00;2.4;12;5;64;25;590;49
06:00;3;11;5;52;26;510;51
07:00;2.4;17;4;53;24;490;53
08:00;2.4;26;6;54;14;400;48
09:00;1.5;19;5;53;7;290;30
10:00;0.7;17;6;37;7;340;28
11:00;0.5;16;8;23;6;400;25
12:00;0.5;16;7;19;5;360;23
13:00;0.5;23;17;15;6;290;31
14:00;0.5;15;19;17;4;320;22
15:00;0.5;11;15;12;3;300;15
16:00;0.5;15;15;16;4;290;21
17:00;0.5;12;11;13;3;270;16
18:00;0.5;17;8;9;4;350;23
19:00;0.5;29;9;6;6;490;37
20:00;0.5;25;8;5;2;460;28
21:00;0.5;36;6;18;16;690;61
22:00;1;70;8;29;49;1070;144
23:00;2.4;64;11;55;80;1380;186
