CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;12.9;37;16;175;60;1870;128
01:00;9;21;3;121;76;1710;136
02:00;8.3;21;2;112;55;;104
03:00;6.1;24;1;100;28;1220;66
04:00;5.6;25;1;92;25;1090;62
05:00;3.9;32;2;92;72;1250;141
06:00;4;33;4;117;167;1900;288
07:00;6.9;34;6;132;210;2230;354
08:00;7.9;38;5;149;178;1830;309
09:00;6.3;40;5;125;165;1700;290
10:00;7.2;44;6;145;100;1250;196
11:00;6.3;39;9;149;36;1180;93
12:00;3.8;40;6;108;36;980;94
13:00;3;45;7;107;34;880;96
14:00;4.5;47;5;109;36;900;101
15:00;4.1;48;6;113;101;1450;202
16:00;7.4;49;5;157;151;1890;278
17:00;8;42;6;180;158;2030;283
18:00;9.1;37;5;189;155;2000;273
19:00;9.6;34;6;186;140;2090;247
20:00;12;36;6;149;222;2970;375
21:00;14.7;36;7;185;222;2710;373
22:00;14.6;51;12;170;196;2840;350
23:00;15.7;41;13;184;85;2070;171
