CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;8.4;67;2;168;62;1050;162
01:00;6.5;57;2;140;37;940;113
02:00;6.3;52;2;104;15;670;76
03:00;3.5;42;1;84;18;640;69
04:00;3.5;36;2;79;19;540;65
05:00;3;31;2;96;18;560;59
06:00;3;36;2;66;65;730;135
07:00;3.5;36;2;100;54;610;120
08:00;3.1;51;4;94;77;980;168
09:00;5.5;62;8;132;40;900;123
10:00;17.1;65;13;192;29;950;108
11:00;18.4;77;19;195;30;1300;122
12:00;15.8;47;30;218;11;1110;63
13:00;11.1;23;21;150;3;;28
14:00;3.4;11;8;87;1;360;12
15:00;1.5;11;6;54;3;290;15
16:00;0.7;15;4;33;4;330;21
17:00;1;12;5;39;2;340;14
18:00;1;12;5;37;2;330;14
19:00;0.7;14;4;35;0;290;13
20:00;1;43;2;50;2;420;47
21:00;1.7;65;3;100;29;940;110
22:00;4.2;95;3;119;131;1470;296
23:00;6.2;79;4;172;126;1570;272
