CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.7;29;3;51;20;2;270;31
01:00;1.4;36;3;60;26;2;290;40
02:00;;20;1;10;5;3;190;25
03:00;;19;1;10;5;2;190;22
04:00;;15;1;8;5;3;;19
05:00;;13;1;10;5;2;150;15
06:00;;22;1;20;8;14;230;43
07:00;0.4;26;1;37;23;29;290;70
08:00;0.4;35;2;65;25;20;;66
09:00;7.8;33;6;84;27;14;560;54
10:00;3.1;15;2;30;5;3;190;19
11:00;1.3;12;3;32;5;2;160;16
12:00;1.1;10;3;24;5;1;170;12
13:00;0.6;11;11;30;5;2;170;14
14:00;0.4;12;12;25;5;2;160;15
15:00;0.4;10;8;26;5;1;210;11
16:00;0.4;10;8;24;5;1;210;12
17:00;0.4;9;5;20;5;0;260;10
18:00;0.4;12;9;37;7;1;320;13
19:00;0.4;11;9;24;5;0;270;12
20:00;0.4;13;6;39;9;0;350;13
21:00;0.9;18;4;49;18;0;230;18
22:00;0.8;25;6;59;23;1;260;26
23:00;0.8;24;2;43;13;0;220;25
