CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.4;38;6;109;84;64;1120;136
01:00;1.7;29;7;102;84;7;770;38
02:00;1.2;20;5;70;57;2;470;21
03:00;0.7;17;4;58;46;1;350;18
04:00;0.7;12;2;38;29;1;220;13
05:00;0.7;12;3;34;26;2;230;14
06:00;0.7;21;3;35;27;5;260;27
07:00;0.7;34;3;44;34;23;420;69
08:00;0.7;34;3;50;39;27;460;74
09:00;0.7;34;5;54;42;23;500;67
10:00;1.2;34;4;63;46;16;420;58
11:00;0.7;36;4;53;38;15;380;57
12:00;0.7;39;5;63;40;19;420;68
13:00;0.7;31;9;65;37;12;360;48
14:00;0.7;33;10;70;41;18;360;59
15:00;0.7;28;9;58;39;7;300;38
16:00;0.7;42;7;65;39;21;;74
17:00;0.7;51;8;85;52;37;620;107
18:00;1.2;53;10;109;70;68;1010;156
19:00;1.7;55;12;104;68;76;1090;170
20:00;2.6;59;21;94;63;67;860;160
21:00;1.7;55;16;131;88;118;1300;234
22:00;2.6;43;8;122;85;106;1300;203
23:00;3.4;35;6;137;97;130;1500;234
