CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;16;3;34;18;3;330;20
01:00;18;3;44;20;3;410;22
02:00;29;2;33;17;5;470;37
03:00;31;1;40;22;6;500;40
04:00;28;1;44;25;8;530;41
05:00;23;1;41;24;10;500;38
06:00;16;1;39;22;7;410;27
07:00;18;2;40;23;16;490;43
08:00;33;4;36;19;16;470;59
09:00;30;1;33;16;8;400;42
10:00;13;4;16;7;2;270;16
11:00;10;5;10;4;1;;13
12:00;8;4;6;3;1;130;10
13:00;7;4;7;3;1;130;9
14:00;8;3;11;3;1;170;10
15:00;11;5;10;3;1;110;12
16:00;23;18;24;6;3;310;27
17:00;15;10;23;6;1;230;17
18:00;10;4;16;5;1;150;11
19:00;13;4;22;9;1;190;15
20:00;;;35;19;;;
21:00;18;8;50;14;1;410;20
22:00;31;15;80;24;2;840;34
23:00;22;7;44;17;2;390;25
