CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.2;73;4;120;84;1400;202
01:00;4.5;68;4;115;24;900;104
02:00;2.4;33;5;69;29;760;79
03:00;2.4;25;4;61;29;670;69
04:00;2.1;27;3;59;18;580;55
05:00;1.2;20;3;59;16;470;45
06:00;2.1;18;3;61;20;450;50
07:00;2.7;29;6;58;40;640;90
08:00;5.2;47;3;88;37;800;104
09:00;13.3;41;2;106;17;590;69
10:00;9.4;21;2;89;3;380;27
11:00;1.2;22;3;61;3;460;27
12:00;1.2;18;4;43;4;440;25
13:00;0.7;17;4;27;4;410;24
14:00;0.5;14;2;16;3;400;20
15:00;0.5;17;7;32;4;430;24
16:00;0.5;22;12;27;5;490;30
17:00;0.5;27;12;18;6;540;36
18:00;0.5;34;15;24;7;690;46
19:00;0.8;41;9;24;6;690;50
20:00;0.7;32;4;28;2;830;36
21:00;3.1;40;3;54;4;1050;48
22:00;3.5;92;4;67;76;1380;208
23:00;4.5;80;5;90;88;;216
