CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;21;40;6;245;202;240;3600;406
01:00;27.4;33;7;277;168;212;3450;357
02:00;25.6;31;7;245;155;184;3340;311
03:00;24.6;29;7;229;149;177;3090;298
04:00;22.1;37;8;238;141;171;2760;298
05:00;20.1;35;7;191;125;135;2290;241
06:00;15;40;10;155;100;82;1620;166
07:00;10.5;44;11;122;81;50;1180;119
08:00;8.4;42;13;107;70;36;1120;97
09:00;6.7;41;15;91;57;38;970;98
10:00;5.8;40;18;89;54;41;960;103
11:00;5.5;41;19;85;51;34;890;93
12:00;4.9;36;19;86;51;27;700;76
13:00;4.3;37;19;;;22;630;71
14:00;3.9;47;20;;;28;670;89
15:00;4.3;56;20;;;36;870;110
16:00;5.5;67;17;;;58;1040;155
17:00;6.8;68;17;134;99;59;1180;158
18:00;7.8;70;16;147;98;97;1490;218
19:00;9.3;65;14;155;117;95;1640;210
20:00;11.1;69;13;177;130;188;2230;356
21:00;13.5;58;8;193;145;178;;329
22:00;15.1;60;7;200;152;253;2770;446
23:00;20;61;6;225;173;252;3230;447
