CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;9.7;16;4;87;62;1480;111
01:00;13.7;24;7;198;109;1930;190
02:00;11;21;3;210;85;1800;150
03:00;9.5;24;4;178;43;1370;89
04:00;7.2;24;6;138;58;1290;113
05:00;6.3;30;7;117;95;1460;176
06:00;5.8;44;7;89;134;1740;248
07:00;6.4;52;8;93;133;1800;255
08:00;6.2;54;9;81;146;1410;278
09:00;6.4;53;9;88;105;1210;214
10:00;5.4;55;9;96;98;1170;206
11:00;9.4;50;8;63;63;830;147
12:00;9;52;6;61;71;770;161
13:00;3.4;47;5;72;46;440;117
14:00;2.5;30;4;32;6;240;40
15:00;2.2;35;3;50;6;280;44
16:00;1.4;44;4;30;25;730;83
17:00;13;32;5;119;7;330;44
18:00;7.8;26;5;60;4;240;33
19:00;2;32;8;27;18;420;60
20:00;2.7;31;6;46;64;880;129
21:00;16.1;28;7;83;103;1250;185
22:00;11.3;26;6;86;104;1290;185
23:00;11.3;19;6;76;77;1200;136
