CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;16;1;6;4;3;230;19
01:00;14;1;8;4;2;230;16
02:00;12;2;12;4;1;150;13
03:00;12;2;12;4;1;140;12
04:00;11;3;10;4;1;130;12
05:00;13;2;11;4;2;120;14
06:00;15;2;7;4;4;130;19
07:00;13;2;6;4;4;;18
08:00;11;1;6;4;3;140;15
09:00;11;1;7;4;4;130;16
10:00;;;6;4;;;
11:00;15;2;4;4;7;230;24
12:00;17;1;5;4;5;270;23
13:00;19;1;5;4;7;320;29
14:00;18;1;4;4;7;310;28
15:00;19;2;4;4;9;300;32
16:00;21;1;4;4;8;360;34
17:00;22;1;4;4;8;320;34
18:00;27;1;4;4;14;330;47
19:00;24;1;4;4;10;310;38
20:00;24;2;4;4;9;300;37
21:00;25;1;4;4;9;300;38
22:00;26;1;5;4;10;360;40
23:00;18;1;5;4;6;260;25
