CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;17;1;11;6;2;170;20
01:00;11;1;12;6;1;150;13
02:00;22;2;23;15;4;330;27
03:00;26;3;18;11;5;320;34
04:00;19;2;11;5;2;220;22
05:00;30;2;13;7;8;280;42
06:00;26;2;13;7;20;300;56
07:00;45;2;16;9;31;460;92
08:00;53;2;14;8;32;480;102
09:00;36;3;11;5;16;370;61
10:00;30;5;9;5;12;370;47
11:00;24;3;5;4;8;220;36
12:00;28;3;7;5;9;290;41
13:00;30;3;12;7;12;300;48
14:00;28;4;12;6;10;300;43
15:00;34;3;18;11;14;330;55
16:00;35;2;24;18;12;360;53
17:00;42;2;35;26;18;430;69
18:00;41;2;31;23;14;390;61
19:00;43;2;26;18;10;360;58
20:00;40;2;37;26;8;330;53
21:00;27;2;28;19;4;260;33
22:00;30;1;8;5;4;260;36
23:00;30;1;13;7;4;290;35
