CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
00:00;2.52649;19.0896;6.0614;42.3198;17.3629;1.23661;418.623;486.79;20.9
01:00;2.0336;16.2148;3.60164;45.8638;17.4539;1.21548;336.455;496.224;18
02:00;3.96264;29.1272;3.1487;54.259;22.3028;2.20803;479.145;521.392;32.4
03:00;3.67886;22.5011;2.97728;53.67;22.2053;1.84071;368.493;539.728;25.2
04:00;1.55653;15.0994;1.64358;37.4155;23.2424;1.99451;336.662;524.632;18.1
05:00;3.48768;15.6409;1.19803;35.7733;21.7074;2.52795;307.958;467.188;19.4
06:00;3.77423;17.5868;1.48103;32.343;19.6151;2.89235;307.971;387.19;22
07:00;2.84843;10.6193;1.36354;30.4117;19.2736;2.69872;385.35;367.582;14.7
08:00;2.18203;12.2352;1.75442;30.9113;19.0992;2.71396;386.029;363.508;16.3
09:00;7.11198;25.2564;24.9112;80.372;32.8372;7.74699;1847.36;552.371;37
10:00;4.50413;22.0734;24.3053;71.2962;28.802;5.66277;870.507;601.291;30.8
11:00;3.11766;26.3866;20.6057;56.7739;26.7605;5.48784;692.732;641.821;34.8
12:00;2.35621;12.8564;11.6208;27.1447;15.0437;2.04439;356.17;644.26;15.9
13:00;1.1069;9.26105;9.4662;23.398;12.5546;1.71393;287.409;641.691;11.9
14:00;0.523175;9.9763;9.49871;20.6279;9.96946;1.45102;256.928;635.311;12.3
15:00;0.6011;7.7349;3.53514;17.5106;9.43928;1.10186;254.106;618.905;9.4
16:00;0.583785;7.08448;2.55389;18.0862;9.2459;1.04021;243.362;601.072;8.6
17:00;0.83643;8.46874;2.50734;14.9352;8.77924;0.869783;237.527;399.843;9.9
18:00;2.29904;9.60113;2.61301;63.807;42.1289;1.64916;444.195;346.554;12
19:00;2.37783;33.9472;2.17189;51.826;29.6614;9.31821;568.863;331.07;48
20:00;2.30941;40.2724;3.68809;57.9448;21.2033;6.10025;459.169;343.945;49.6
21:00;2.2582;34.7146;2.51473;33.2893;19.6756;3.47567;469.702;366.731;40
22:00;3.64774;35.6376;1.99308;60.2713;28.519;6.32818;622.563;412.436;45.2
23:00;6.51256;39.8404;1.53697;181.838;121.354;19.2471;788.556;479.242;69
00:00;3.00443;39.7314;1.53918;103.228;68.7374;14.8521;673.574;533.019;62.3
01:00;3.86515;38.7909;2.26182;40.6272;27.0002;13.3038;563.213;573.729;59
