CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;16.7;85;74;248;208;46;2400;154
01:00;12.5;79;74;205;174;10;;94
02:00;11.3;68;68;189;160;6;1560;76
03:00;9.6;63;57;175;149;6;1450;71
04:00;9.4;60;53;169;142;6;1340;67
05:00;8.8;66;49;187;152;15;1570;87
06:00;12.6;71;58;207;166;37;1840;127
07:00;10.3;73;61;176;146;51;1880;151
08:00;10;76;50;169;140;87;2060;208
09:00;10.8;86;53;183;147;118;2250;266
10:00;11.3;74;51;164;134;71;1850;182
11:00;9.6;73;52;152;123;64;1650;169
12:00;9;66;57;147;119;44;1360;133
13:00;8.2;67;56;142;111;35;1240;119
14:00;8.2;74;55;150;111;36;1330;127
15:00;7.8;78;53;137;98;33;1250;127
16:00;7.4;105;65;165;112;84;1630;232
17:00;9.6;115;51;200;133;120;1970;298
18:00;10.9;117;46;184;132;103;1970;274
19:00;12.7;117;50;198;150;118;2240;296
20:00;13.9;111;49;217;164;138;2370;320
21:00;15.1;109;37;220;169;164;2480;360
22:00;17.8;100;32;241;188;121;2630;285
23:00;19.2;93;36;251;201;124;2700;282
