CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;17.5;44;11;222;177;158;3060;285
01:00;2;12;8;30;24;0;440;12
02:00;1.4;10;8;27;22;0;410;11
03:00;1;9;8;22;18;0;370;9
04:00;1;8;7;20;17;0;370;9
05:00;1;13;6;21;17;0;370;13
06:00;1;15;7;18;13;0;340;16
07:00;1;20;6;18;14;0;350;20
08:00;1.7;69;8;76;44;168;2130;327
09:00;13.4;47;7;42;24;8;500;59
10:00;2.7;43;8;49;27;7;470;54
11:00;2;37;10;52;32;7;480;48
12:00;2.1;33;10;88;43;6;510;44
13:00;2.9;37;11;103;46;8;550;50
14:00;3;39;12;92;48;9;580;53
15:00;3.5;37;10;89;50;7;560;48
16:00;2.7;57;11;132;79;67;1190;161
17:00;7.5;77;11;142;90;228;2320;426
18:00;12.5;81;10;150;107;281;2630;510
19:00;13.5;66;11;176;134;197;2450;368
20:00;16;64;13;210;163;268;3140;474
21:00;19.5;54;14;191;151;130;2520;253
22:00;16.7;53;11;201;162;179;2910;327
23:00;16.8;53;15;212;171;161;;300
