CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.3;31;19;58;44;4;480;37
01:00;3.2;39;34;158;125;4;1000;44
02:00;;34;32;149;119;3;960;38
03:00;;31;27;136;109;3;860;36
04:00;3.4;28;25;119;95;3;750;32
05:00;3.1;27;25;94;73;2;590;31
06:00;2.6;26;21;93;72;6;650;36
07:00;2.5;36;18;82;60;15;660;59
08:00;2.3;45;16;69;48;23;610;80
09:00;1.9;42;16;54;40;21;540;73
10:00;;34;17;41;28;14;430;55
11:00;;;;;;;;
12:00;1.3;;;;;;;
13:00;1;32;;24;16;18;440;60
14:00;1;34;13;18;12;16;440;57
15:00;1;43;14;22;14;24;500;80
16:00;1;41;14;26;17;20;450;70
17:00;1;46;14;36;24;22;530;79
18:00;1;44;14;41;28;18;500;70
19:00;1.3;46;15;44;32;15;550;69
20:00;1.3;45;17;48;34;13;520;64
21:00;1.3;36;18;50;37;8;480;48
22:00;1.3;32;17;47;36;7;480;42
23:00;1.3;31;18;52;39;6;470;40
