CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.5;22;4;25;2;250;26
01:00;0;17;4;28;1;220;20
02:00;1.5;37;6;90;7;180;48
03:00;1;29;5;60;4;150;36
04:00;1;29;6;69;12;200;46
05:00;1;31;6;74;35;330;84
06:00;1;42;5;78;38;560;101
07:00;2;44;5;73;22;590;79
08:00;1.5;44;4;80;16;;69
09:00;1;41;5;74;13;510;60
10:00;1;25;6;60;5;320;33
11:00;1;15;8;55;3;220;19
12:00;0;;;48;;;
13:00;0;14;7;37;2;270;17
14:00;0;16;7;30;3;330;20
15:00;0;21;6;25;3;310;26
16:00;0;23;6;45;6;430;32
17:00;0;19;6;49;5;320;27
18:00;0.5;17;5;21;3;230;22
19:00;0;17;5;18;2;240;19
20:00;0;19;6;33;1;310;20
21:00;0;29;5;29;1;270;32
22:00;0;23;5;25;2;460;25
23:00;1.5;31;5;23;2;290;34
