CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2;11;10;26;21;1;430;12
01:00;4;20;10;62;50;2;630;21
02:00;3.4;19;10;55;45;2;590;21
03:00;2.9;18;9;43;34;2;490;21
04:00;2;17;9;43;33;2;450;18
05:00;2;23;11;42;31;2;430;27
06:00;1.9;30;11;31;22;8;390;41
07:00;1;37;9;32;22;14;480;57
08:00;1.1;60;9;49;29;32;530;108
09:00;2.9;65;13;111;64;98;1490;214
10:00;20.2;68;21;174;74;120;1650;251
11:00;17.5;31;15;61;28;11;400;46
12:00;2;32;16;96;37;8;610;44
13:00;2.5;27;14;66;31;5;360;34
14:00;1.5;20;14;43;24;4;300;25
15:00;1;25;14;50;29;3;330;29
16:00;1.6;28;15;55;37;3;320;32
17:00;2;22;16;56;40;3;330;25
18:00;2;29;18;67;46;4;380;35
19:00;2.6;32;17;73;53;2;450;34
20:00;3;23;16;51;39;3;440;27
21:00;2.5;18;14;41;32;3;390;21
22:00;2;22;10;40;32;5;;28
23:00;2;17;11;38;30;2;500;18
