CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;13;4;21;0;300;13
01:00;1;14;4;27;0;330;15
02:00;4.6;15;3;76;68;900;118
03:00;3.6;12;3;53;47;;84
04:00;3.1;11;3;35;40;770;72
05:00;3.1;12;3;59;50;1120;89
06:00;5.7;12;3;93;73;960;123
07:00;3.1;12;4;55;86;920;143
08:00;3.2;35;4;71;92;1210;176
09:00;7.6;33;6;60;12;420;51
10:00;1.6;16;4;38;4;340;22
11:00;0.4;14;3;32;4;380;20
12:00;0.4;11;3;18;3;320;14
13:00;0.4;13;3;12;3;340;18
14:00;0.4;13;4;14;2;320;17
15:00;0.4;11;3;10;1;280;13
16:00;0.4;20;3;11;2;360;23
17:00;0.7;55;4;28;16;720;79
18:00;1.6;49;5;87;12;980;67
19:00;4.1;27;8;79;4;440;33
20:00;1;36;6;48;4;490;42
21:00;1;39;12;41;6;480;49
22:00;1;16;4;24;1;350;18
23:00;1;12;4;31;0;320;12
