CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;44;19;93;77;4;710;51
01:00;23;22;75;62;2;470;25
02:00;21;20;77;64;2;460;22
03:00;17;19;75;61;1;420;18
04:00;17;17;74;61;2;420;18
05:00;14;19;64;52;1;360;15
06:00;18;18;66;54;2;400;20
07:00;21;17;68;56;4;410;27
08:00;22;19;65;53;4;400;27
09:00;25;19;66;54;4;410;31
10:00;24;22;65;53;4;430;29
11:00;;;71;58;;;
12:00;26;21;74;61;5;470;33
13:00;24;22;67;55;4;440;29
14:00;29;23;66;54;5;420;37
15:00;30;23;57;46;7;350;41
16:00;33;26;51;41;6;330;41
17:00;29;14;46;37;5;290;36
18:00;28;15;42;34;4;270;35
19:00;37;19;42;34;5;330;45
20:00;50;17;48;40;10;410;64
21:00;37;17;44;36;5;330;43
22:00;47;14;49;39;7;410;58
23:00;53;15;57;47;9;520;67
