CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;11.8;68;6;187;128;1500;264
01:00;10.7;51;4;169;88;1210;186
02:00;10.5;34;4;93;26;780;74
03:00;10.4;;;128;;;
04:00;8.8;29;2;92;16;670;53
05:00;6.9;32;3;75;27;620;72
06:00;6;38;4;86;41;700;100
07:00;7.7;39;5;101;60;760;131
08:00;7.3;40;9;111;29;520;84
09:00;4.3;34;22;138;15;400;57
10:00;3.1;27;13;133;10;390;42
11:00;2.9;39;59;77;15;490;62
12:00;2;43;47;56;18;500;71
13:00;1.9;21;5;34;7;380;31
14:00;1;24;4;31;6;370;33
15:00;1.1;28;7;37;9;460;41
16:00;1.4;26;5;35;9;420;39
17:00;1;26;3;34;9;;40
18:00;1;34;6;23;8;450;46
19:00;1;45;7;29;7;490;56
20:00;1.6;85;7;40;25;850;123
21:00;3.7;99;8;137;31;1090;147
22:00;9.9;100;7;154;69;1130;205
23:00;8.9;94;6;145;167;1510;349
